"n","j","k","m","theta","replication","index_form","index"
100,3,3,30,0.01,100,"mixed",2.58500584416544
100,3,3,30,0.01,100,"mixed_population",2.58370409254829
100,3,3,30,0.1,1,"multinomial",2.79611146329886
100,3,3,30,0.1,1,"mixed",2.79060451580453
100,3,3,30,0.1,1,"mixed_population",2.79060451360421
100,3,3,30,0.1,2,"multinomial",2.48223539169282
100,3,3,30,0.1,2,"mixed",2.4795246428816
100,3,3,30,0.1,2,"mixed_population",2.47908942616114
100,3,3,30,0.1,3,"multinomial",2.43946416816845
100,3,3,30,0.1,3,"mixed",2.4401094557368
100,3,3,30,0.1,3,"mixed_population",2.44010946508707
100,3,3,30,0.1,4,"multinomial",2.5692456247201
100,3,3,30,0.1,4,"mixed",2.56861512705935
100,3,3,30,0.1,4,"mixed_population",2.56861512710358
100,3,3,30,0.1,5,"multinomial",2.3383091510627
100,3,3,30,0.1,5,"mixed",2.33759581063101
100,3,3,30,0.1,5,"mixed_population",2.33759618869694
100,3,3,30,0.1,6,"multinomial",2.83119310176052
100,3,3,30,0.1,6,"mixed",2.82614099444579
100,3,3,30,0.1,6,"mixed_population",2.82614097288026
100,3,3,30,0.1,7,"multinomial",2.96816217703693
100,3,3,30,0.1,7,"mixed",2.95949065851648
100,3,3,30,0.1,7,"mixed_population",2.95946852692251
100,3,3,30,0.1,8,"multinomial",2.66023264761704
100,3,3,30,0.1,8,"mixed",2.65879453344035
100,3,3,30,0.1,8,"mixed_population",2.65843025984583
100,3,3,30,0.1,9,"multinomial",2.56743598043138
100,3,3,30,0.1,9,"mixed",2.56074995089337
100,3,3,30,0.1,9,"mixed_population",2.56074972193738
100,3,3,30,0.1,10,"multinomial",2.59116014342348
100,3,3,30,0.1,10,"mixed",2.59073479238575
100,3,3,30,0.1,10,"mixed_population",2.59073560605641
100,3,3,30,0.1,11,"multinomial",2.60259746766184
100,3,3,30,0.1,11,"mixed",2.59779792153558
100,3,3,30,0.1,11,"mixed_population",2.59779687698426
100,3,3,30,0.1,12,"multinomial",2.4763559404839
100,3,3,30,0.1,12,"mixed",2.47516064135157
100,3,3,30,0.1,12,"mixed_population",2.47516046308814
100,3,3,30,0.1,13,"multinomial",2.72228713770768
100,3,3,30,0.1,13,"mixed",2.71471216480959
100,3,3,30,0.1,13,"mixed_population",2.71471214991277
100,3,3,30,0.1,14,"multinomial",2.51498713386548
100,3,3,30,0.1,14,"mixed",2.50763740025941
100,3,3,30,0.1,14,"mixed_population",2.50763739857833
100,3,3,30,0.1,15,"multinomial",2.49081732333441
100,3,3,30,0.1,15,"mixed",2.48960349774968
100,3,3,30,0.1,15,"mixed_population",2.48960350906371
100,3,3,30,0.1,16,"multinomial",2.6195377094407
100,3,3,30,0.1,16,"mixed",2.61901249431031
100,3,3,30,0.1,16,"mixed_population",2.61901246215929
100,3,3,30,0.1,17,"multinomial",2.48139792139842
100,3,3,30,0.1,17,"mixed",2.48300663220355
100,3,3,30,0.1,17,"mixed_population",2.48300630423297
100,3,3,30,0.1,18,"multinomial",2.359323092144
100,3,3,30,0.1,18,"mixed",2.35560712176633
100,3,3,30,0.1,18,"mixed_population",2.35560711224101
100,3,3,30,0.1,19,"multinomial",2.7931461365208
100,3,3,30,0.1,19,"mixed",2.79071328907187
100,3,3,30,0.1,19,"mixed_population",2.7907110681281
100,3,3,30,0.1,20,"multinomial",2.69046406733818
100,3,3,30,0.1,20,"mixed",2.69061940200558
100,3,3,30,0.1,20,"mixed_population",2.69061980486962
100,3,3,30,0.1,21,"multinomial",2.3926273974277
100,3,3,30,0.1,21,"mixed",2.39054364954596
100,3,3,30,0.1,21,"mixed_population",2.39054365084441
100,3,3,30,0.1,22,"multinomial",2.59620366831224
100,3,3,30,0.1,22,"mixed",2.59792517601114
100,3,3,30,0.1,22,"mixed_population",2.59792318919584
100,3,3,30,0.1,23,"multinomial",2.5801181971817
100,3,3,30,0.1,23,"mixed",2.57622982040896
100,3,3,30,0.1,23,"mixed_population",2.57622824667419
100,3,3,30,0.1,24,"multinomial",2.90356573803454
100,3,3,30,0.1,24,"mixed",2.9005512350963
100,3,3,30,0.1,24,"mixed_population",2.89991249887171
100,3,3,30,0.1,25,"multinomial",2.86666005876977
100,3,3,30,0.1,25,"mixed",2.86604970720591
100,3,3,30,0.1,25,"mixed_population",2.86606368702983
100,3,3,30,0.1,26,"multinomial",2.77174915551352
100,3,3,30,0.1,26,"mixed",2.77054054470128
100,3,3,30,0.1,26,"mixed_population",2.76996803294794
100,3,3,30,0.1,27,"multinomial",2.7976565606979
100,3,3,30,0.1,27,"mixed",2.79827350988522
100,3,3,30,0.1,27,"mixed_population",2.79827340131695
100,3,3,30,0.1,28,"multinomial",2.44717294865028
100,3,3,30,0.1,28,"mixed",2.44029420031101
100,3,3,30,0.1,28,"mixed_population",2.44029389000343
100,3,3,30,0.1,29,"multinomial",2.61303853106144
100,3,3,30,0.1,29,"mixed",2.61190149034971
100,3,3,30,0.1,29,"mixed_population",2.61190148255408
100,3,3,30,0.1,30,"multinomial",2.22203196139358
100,3,3,30,0.1,30,"mixed",2.22229415347431
100,3,3,30,0.1,30,"mixed_population",2.22229406447053
100,3,3,30,0.1,31,"multinomial",2.39699612114759
100,3,3,30,0.1,31,"mixed",2.39291010258153
100,3,3,30,0.1,31,"mixed_population",2.39301921842417
100,3,3,30,0.1,32,"multinomial",2.36149601791643
100,3,3,30,0.1,32,"mixed",2.35807184581217
100,3,3,30,0.1,32,"mixed_population",2.35807179070924
100,3,3,30,0.1,33,"multinomial",2.71910324528944
100,3,3,30,0.1,33,"mixed",2.7149698601445
100,3,3,30,0.1,33,"mixed_population",2.71500054286089
100,3,3,30,0.1,34,"multinomial",3.04006394563411
100,3,3,30,0.1,34,"mixed",3.03752677874902
100,3,3,30,0.1,34,"mixed_population",3.03752749099241
100,3,3,30,0.1,35,"multinomial",2.81672181694837
100,3,3,30,0.1,35,"mixed",2.81565748701567
100,3,3,30,0.1,35,"mixed_population",2.81565967203942
100,3,3,30,0.1,36,"multinomial",2.70915299915748
100,3,3,30,0.1,36,"mixed",2.70744131138706
100,3,3,30,0.1,36,"mixed_population",2.70743813271556
100,3,3,30,0.1,37,"multinomial",2.47259758072953
100,3,3,30,0.1,37,"mixed",2.47243763508598
100,3,3,30,0.1,37,"mixed_population",2.47243775720169
100,3,3,30,0.1,38,"multinomial",2.57519133381809
100,3,3,30,0.1,38,"mixed",2.57531647143519
100,3,3,30,0.1,38,"mixed_population",2.57531620236033
100,3,3,30,0.1,39,"multinomial",2.7796003794121
100,3,3,30,0.1,39,"mixed",2.77529559641117
100,3,3,30,0.1,39,"mixed_population",2.77529714930947
100,3,3,30,0.1,40,"multinomial",2.46982055757887
100,3,3,30,0.1,40,"mixed",2.46979596694919
100,3,3,30,0.1,40,"mixed_population",2.46979136323572
100,3,3,30,0.1,41,"multinomial",2.70918523731356
100,3,3,30,0.1,41,"mixed",2.7104818677908
100,3,3,30,0.1,41,"mixed_population",2.71011871810075
100,3,3,30,0.1,42,"multinomial",2.55706827620375
100,3,3,30,0.1,42,"mixed",2.55028012063546
100,3,3,30,0.1,42,"mixed_population",2.55030133802394
100,3,3,30,0.1,43,"multinomial",2.60786530398218
100,3,3,30,0.1,43,"mixed",2.6076459427309
100,3,3,30,0.1,43,"mixed_population",2.60764708936561
100,3,3,30,0.1,44,"multinomial",2.79790326065327
100,3,3,30,0.1,44,"mixed",2.79632534861743
100,3,3,30,0.1,44,"mixed_population",2.79632520909364
100,3,3,30,0.1,45,"multinomial",2.83287628467784
100,3,3,30,0.1,45,"mixed",2.83265782291111
100,3,3,30,0.1,45,"mixed_population",2.83265782761221
100,3,3,30,0.1,46,"multinomial",2.27494110296219
100,3,3,30,0.1,46,"mixed",2.27387933493655
100,3,3,30,0.1,46,"mixed_population",2.27387940687402
100,3,3,30,0.1,47,"multinomial",2.37299949784945
100,3,3,30,0.1,47,"mixed",2.37080758992525
100,3,3,30,0.1,47,"mixed_population",2.37080807013315
100,3,3,30,0.1,48,"multinomial",2.65392509175283
100,3,3,30,0.1,48,"mixed",2.65064455720722
100,3,3,30,0.1,48,"mixed_population",2.65064446385134
100,3,3,30,0.1,49,"multinomial",2.43048462945482
100,3,3,30,0.1,49,"mixed",2.43006713329681
100,3,3,30,0.1,49,"mixed_population",2.43006710940926
100,3,3,30,0.1,50,"multinomial",2.65066821904445
100,3,3,30,0.1,50,"mixed",2.64956310373278
100,3,3,30,0.1,50,"mixed_population",2.64879623135451
100,3,3,30,0.1,51,"multinomial",2.79292198316177
100,3,3,30,0.1,51,"mixed",2.79315222315438
100,3,3,30,0.1,51,"mixed_population",2.79315291796131
100,3,3,30,0.1,52,"multinomial",2.70343482770349
100,3,3,30,0.1,52,"mixed",2.70631184102992
100,3,3,30,0.1,52,"mixed_population",2.70631217958289
100,3,3,30,0.1,53,"multinomial",2.6418043301061
100,3,3,30,0.1,53,"mixed",2.6312965119453
100,3,3,30,0.1,53,"mixed_population",2.63129649371282
100,3,3,30,0.1,54,"multinomial",2.62138332219373
100,3,3,30,0.1,54,"mixed",2.61867270172504
100,3,3,30,0.1,54,"mixed_population",2.61639799558222
100,3,3,30,0.1,55,"multinomial",2.56353840633288
100,3,3,30,0.1,55,"mixed",2.56347121382904
100,3,3,30,0.1,55,"mixed_population",2.56347550015643
100,3,3,30,0.1,56,"multinomial",2.78495096612144
100,3,3,30,0.1,56,"mixed",2.78195902925084
100,3,3,30,0.1,56,"mixed_population",2.78139631683122
100,3,3,30,0.1,57,"multinomial",2.75785516405812
100,3,3,30,0.1,57,"mixed",2.75915819680673
100,3,3,30,0.1,57,"mixed_population",2.75759920387926
100,3,3,30,0.1,58,"multinomial",2.38220533673317
100,3,3,30,0.1,58,"mixed",2.38152628964156
100,3,3,30,0.1,58,"mixed_population",2.38152814696202
100,3,3,30,0.1,59,"multinomial",2.73725038756727
100,3,3,30,0.1,59,"mixed",2.73653561028296
100,3,3,30,0.1,59,"mixed_population",2.73653510422267
100,3,3,30,0.1,60,"multinomial",2.86948331625174
100,3,3,30,0.1,60,"mixed",2.86789529869994
100,3,3,30,0.1,60,"mixed_population",2.86789531985559
100,3,3,30,0.1,61,"multinomial",2.50432777632183
100,3,3,30,0.1,61,"mixed",2.50482030902642
100,3,3,30,0.1,61,"mixed_population",2.50482037221649
100,3,3,30,0.1,62,"multinomial",2.54888830716791
100,3,3,30,0.1,62,"mixed",2.54719023803089
100,3,3,30,0.1,62,"mixed_population",2.54719030668886
100,3,3,30,0.1,63,"multinomial",2.46800107482909
100,3,3,30,0.1,63,"mixed",2.4647233292131
100,3,3,30,0.1,63,"mixed_population",2.46472397369456
100,3,3,30,0.1,64,"multinomial",2.47294177485499
100,3,3,30,0.1,64,"mixed",2.47120457093496
100,3,3,30,0.1,64,"mixed_population",2.47120457093669
100,3,3,30,0.1,65,"multinomial",2.60633517939596
100,3,3,30,0.1,65,"mixed",2.60382722958291
100,3,3,30,0.1,65,"mixed_population",2.60382271777845
100,3,3,30,0.1,66,"multinomial",2.39744213733398
100,3,3,30,0.1,66,"mixed",2.39816412923332
100,3,3,30,0.1,66,"mixed_population",2.39816412667663
100,3,3,30,0.1,67,"multinomial",2.3936755337807
100,3,3,30,0.1,67,"mixed",2.38736502611553
100,3,3,30,0.1,67,"mixed_population",2.38736976742847
100,3,3,30,0.1,68,"multinomial",2.84894083572838
100,3,3,30,0.1,68,"mixed",2.84430255926494
100,3,3,30,0.1,68,"mixed_population",2.84430255732308
100,3,3,30,0.1,69,"multinomial",2.60491082984819
100,3,3,30,0.1,69,"mixed",2.60373245032389
100,3,3,30,0.1,69,"mixed_population",2.60373101347293
100,3,3,30,0.1,70,"multinomial",2.31839151169869
100,3,3,30,0.1,70,"mixed",2.31889288262865
100,3,3,30,0.1,70,"mixed_population",2.31889288875598
100,3,3,30,0.1,71,"multinomial",2.36768809465088
100,3,3,30,0.1,71,"mixed",2.36931004052358
100,3,3,30,0.1,71,"mixed_population",2.36930994488453
100,3,3,30,0.1,72,"multinomial",2.54421963530813
100,3,3,30,0.1,72,"mixed",2.54647313024378
100,3,3,30,0.1,72,"mixed_population",2.54647315147952
100,3,3,30,0.1,73,"multinomial",2.37098324972713
100,3,3,30,0.1,73,"mixed",2.36992389737823
100,3,3,30,0.1,73,"mixed_population",2.36992391871265
100,3,3,30,0.1,74,"multinomial",2.46623638513658
100,3,3,30,0.1,74,"mixed",2.4660260153931
100,3,3,30,0.1,74,"mixed_population",2.46602601342544
100,3,3,30,0.1,75,"multinomial",2.86702470111084
100,3,3,30,0.1,75,"mixed",2.8603528419196
100,3,3,30,0.1,75,"mixed_population",2.86035265269484
100,3,3,30,0.1,76,"multinomial",2.7344652774361
100,3,3,30,0.1,76,"mixed",2.73139002722187
100,3,3,30,0.1,76,"mixed_population",2.73138997959364
100,3,3,30,0.1,77,"multinomial",2.82954428208201
100,3,3,30,0.1,77,"mixed",2.82085943789775
100,3,3,30,0.1,77,"mixed_population",2.82085989320702
100,3,3,30,0.1,78,"multinomial",2.64470985280878
100,3,3,30,0.1,78,"mixed",2.64333235248898
100,3,3,30,0.1,78,"mixed_population",2.64333398743593
100,3,3,30,0.1,79,"multinomial",2.48828322779373
100,3,3,30,0.1,79,"mixed",2.48787592354529
100,3,3,30,0.1,79,"mixed_population",2.48787592961491
100,3,3,30,0.1,80,"multinomial",2.59704895923586
100,3,3,30,0.1,80,"mixed",2.58502968995497
100,3,3,30,0.1,80,"mixed_population",2.58502969066157
100,3,3,30,0.1,81,"multinomial",2.56933027940775
100,3,3,30,0.1,81,"mixed",2.56548393416094
100,3,3,30,0.1,81,"mixed_population",2.56548367821389
100,3,3,30,0.1,82,"multinomial",2.6892962666108
100,3,3,30,0.1,82,"mixed",2.68980037262606
100,3,3,30,0.1,82,"mixed_population",2.68980037310052
100,3,3,30,0.1,83,"multinomial",2.48884334094156
100,3,3,30,0.1,83,"mixed",2.48548446652132
100,3,3,30,0.1,83,"mixed_population",2.48548446745186
100,3,3,30,0.1,84,"multinomial",2.77305703695591
100,3,3,30,0.1,84,"mixed",2.76803589977584
100,3,3,30,0.1,84,"mixed_population",2.76803586135161
100,3,3,30,0.1,85,"multinomial",2.47665056385224
100,3,3,30,0.1,85,"mixed",2.47646416094791
100,3,3,30,0.1,85,"mixed_population",2.47645735978178
100,3,3,30,0.1,86,"multinomial",2.43363197765091
100,3,3,30,0.1,86,"mixed",2.43190038689385
100,3,3,30,0.1,86,"mixed_population",2.43190003341206
100,3,3,30,0.1,87,"multinomial",2.68507580061655
100,3,3,30,0.1,87,"mixed",2.68002601453139
100,3,3,30,0.1,87,"mixed_population",2.68002583667674
100,3,3,30,0.1,88,"multinomial",2.78722300782286
100,3,3,30,0.1,88,"mixed",2.78627140925738
100,3,3,30,0.1,88,"mixed_population",2.78510210441521
100,3,3,30,0.1,89,"multinomial",2.98140685395916
100,3,3,30,0.1,89,"mixed",2.97572021556096
100,3,3,30,0.1,89,"mixed_population",2.97572021352465
100,3,3,30,0.1,90,"multinomial",2.72715212767391
100,3,3,30,0.1,90,"mixed",2.72523997037134
100,3,3,30,0.1,90,"mixed_population",2.72523380460467
100,3,3,30,0.1,91,"multinomial",2.29010105416772
100,3,3,30,0.1,91,"mixed",2.28763492135847
100,3,3,30,0.1,91,"mixed_population",2.28763493006775
100,3,3,30,0.1,92,"multinomial",2.38071797928825
100,3,3,30,0.1,92,"mixed",2.38174694650464
100,3,3,30,0.1,92,"mixed_population",2.38174237525152
100,3,3,30,0.1,93,"multinomial",2.70932040337921
100,3,3,30,0.1,93,"mixed",2.70896187932998
100,3,3,30,0.1,93,"mixed_population",2.70896237471045
100,3,3,30,0.1,94,"multinomial",2.48202455329858
100,3,3,30,0.1,94,"mixed",2.47953541665743
100,3,3,30,0.1,94,"mixed_population",2.47954065322486
100,3,3,30,0.1,95,"multinomial",2.51923809818221
100,3,3,30,0.1,95,"mixed",2.51813589226286
100,3,3,30,0.1,95,"mixed_population",2.51813513879705
100,3,3,30,0.1,96,"multinomial",2.37286218028146
100,3,3,30,0.1,96,"mixed",2.36646916887389
100,3,3,30,0.1,96,"mixed_population",2.36646901883057
100,3,3,30,0.1,97,"multinomial",2.39314102233194
100,3,3,30,0.1,97,"mixed",2.39117580010298
100,3,3,30,0.1,97,"mixed_population",2.39117856380567
100,3,3,30,0.1,98,"multinomial",2.52245767336889
100,3,3,30,0.1,98,"mixed",2.52020658763231
100,3,3,30,0.1,98,"mixed_population",2.52020683584174
100,3,3,30,0.1,99,"multinomial",2.80205492110554
100,3,3,30,0.1,99,"mixed",2.79835526476861
100,3,3,30,0.1,99,"mixed_population",2.79835318725863
100,3,3,30,0.1,100,"multinomial",2.68550516767954
100,3,3,30,0.1,100,"mixed",2.6835505918157
100,3,3,30,0.1,100,"mixed_population",2.68355014099246
100,3,3,30,1,1,"multinomial",4.6814149039485
100,3,3,30,1,1,"mixed",4.80882637168431
100,3,3,30,1,1,"mixed_population",4.73738741666903
100,3,3,30,1,2,"multinomial",4.17992853362608
100,3,3,30,1,2,"mixed",4.25216916585531
100,3,3,30,1,2,"mixed_population",4.21020262016541
100,3,3,30,1,3,"multinomial",4.15153134499182
100,3,3,30,1,3,"mixed",4.23000721841339
100,3,3,30,1,3,"mixed_population",4.17570120649761
100,3,3,30,1,4,"multinomial",4.41455400704269
100,3,3,30,1,4,"mixed",4.49844367288478
100,3,3,30,1,4,"mixed_population",4.46506339382508
100,3,3,30,1,5,"multinomial",4.52221807501628
100,3,3,30,1,5,"mixed",4.66131302165695
100,3,3,30,1,5,"mixed_population",4.5695531707513
100,3,3,30,1,6,"multinomial",4.06270706138798
100,3,3,30,1,6,"mixed",4.17957033111866
100,3,3,30,1,6,"mixed_population",4.13245637550028
100,3,3,30,1,7,"multinomial",4.98440575276257
100,3,3,30,1,7,"mixed",5.14924051323515
100,3,3,30,1,7,"mixed_population",5.07370692983278
100,3,3,30,1,8,"multinomial",4.67711659906817
100,3,3,30,1,8,"mixed",4.77698894278139
100,3,3,30,1,8,"mixed_population",4.69030677692518
100,3,3,30,1,9,"multinomial",4.3973582430744
100,3,3,30,1,9,"mixed",4.4902481090213
100,3,3,30,1,9,"mixed_population",4.46072398155591
100,3,3,30,1,10,"multinomial",3.87603758836745
100,3,3,30,1,10,"mixed",3.95124379868043
100,3,3,30,1,10,"mixed_population",3.91890766997259
100,3,3,30,1,11,"multinomial",4.37903876200198
100,3,3,30,1,11,"mixed",4.48378727655273
100,3,3,30,1,11,"mixed_population",4.41485277994828
100,3,3,30,1,12,"multinomial",4.57795818859553
100,3,3,30,1,12,"mixed",4.68224915295474
100,3,3,30,1,12,"mixed_population",4.61824421089016
100,3,3,30,1,13,"multinomial",4.61061861568709
100,3,3,30,1,13,"mixed",4.72770037093078
100,3,3,30,1,13,"mixed_population",4.63562105951714
100,3,3,30,1,14,"multinomial",4.92275150713962
100,3,3,30,1,14,"mixed",5.10428111265236
100,3,3,30,1,14,"mixed_population",5.02454212657129
100,3,3,30,1,15,"multinomial",4.26107445277972
100,3,3,30,1,15,"mixed",4.34512803337797
100,3,3,30,1,15,"mixed_population",4.29620638549433
100,3,3,30,1,16,"multinomial",4.16004437345897
100,3,3,30,1,16,"mixed",4.26299018350267
100,3,3,30,1,16,"mixed_population",4.21107123634614
100,3,3,30,1,17,"multinomial",4.71735146469761
100,3,3,30,1,17,"mixed",4.83715236157728
100,3,3,30,1,17,"mixed_population",4.78856444673361
100,3,3,30,1,18,"multinomial",4.74835299396495
100,3,3,30,1,18,"mixed",4.86696066302972
100,3,3,30,1,18,"mixed_population",4.7820725824348
100,3,3,30,1,19,"multinomial",4.37543633411984
100,3,3,30,1,19,"mixed",4.49605484427995
100,3,3,30,1,19,"mixed_population",4.41451989580952
100,3,3,30,1,20,"multinomial",4.26627026136736
100,3,3,30,1,20,"mixed",4.35065630584187
100,3,3,30,1,20,"mixed_population",4.28633447271035
100,3,3,30,1,21,"multinomial",4.4099053915101
100,3,3,30,1,21,"mixed",4.48863151740211
100,3,3,30,1,21,"mixed_population",4.44142113158689
100,3,3,30,1,22,"multinomial",4.28194526932631
100,3,3,30,1,22,"mixed",4.36026346760705
100,3,3,30,1,22,"mixed_population",4.31370951653449
100,3,3,30,1,23,"multinomial",4.13191163165515
100,3,3,30,1,23,"mixed",4.1791882898712
100,3,3,30,1,23,"mixed_population",4.15332620874637
100,3,3,30,1,24,"multinomial",3.80984678512382
100,3,3,30,1,24,"mixed",3.89250640909191
100,3,3,30,1,24,"mixed_population",3.87043172405497
100,3,3,30,1,25,"multinomial",4.38783986620502
100,3,3,30,1,25,"mixed",4.45520675438252
100,3,3,30,1,25,"mixed_population",4.41268861538012
100,3,3,30,1,26,"multinomial",4.69695570575508
100,3,3,30,1,26,"mixed",4.87286090540456
100,3,3,30,1,26,"mixed_population",4.78296767348744
100,3,3,30,1,27,"multinomial",3.84556134501445
100,3,3,30,1,27,"mixed",3.92893877032225
100,3,3,30,1,27,"mixed_population",3.88783133908141
100,3,3,30,1,28,"multinomial",4.80061168534782
100,3,3,30,1,28,"mixed",4.84241442219761
100,3,3,30,1,28,"mixed_population",4.80231323603595
100,3,3,30,1,29,"multinomial",4.38043149604608
100,3,3,30,1,29,"mixed",4.45140904155606
100,3,3,30,1,29,"mixed_population",4.40851291247371
100,3,3,30,1,30,"multinomial",4.16559970468778
100,3,3,30,1,30,"mixed",4.24285265073245
100,3,3,30,1,30,"mixed_population",4.20551493974778
100,3,3,30,1,31,"multinomial",4.46346308170047
100,3,3,30,1,31,"mixed",4.59967466449542
100,3,3,30,1,31,"mixed_population",4.52629332131663
100,3,3,30,1,32,"multinomial",4.63380769134043
100,3,3,30,1,32,"mixed",4.76255802863894
100,3,3,30,1,32,"mixed_population",4.70232419238046
100,3,3,30,1,33,"multinomial",4.42066754427822
100,3,3,30,1,33,"mixed",4.5029217686848
100,3,3,30,1,33,"mixed_population",4.43550378885878
100,3,3,30,1,34,"multinomial",4.13260038561802
100,3,3,30,1,34,"mixed",4.22754290392233
100,3,3,30,1,34,"mixed_population",4.17536485022873
100,3,3,30,1,35,"multinomial",4.3447550799328
100,3,3,30,1,35,"mixed",4.45051133929871
100,3,3,30,1,35,"mixed_population",4.40677965881394
100,3,3,30,1,36,"multinomial",4.3635220024909
100,3,3,30,1,36,"mixed",4.46062020450591
100,3,3,30,1,36,"mixed_population",4.42401783721525
100,3,3,30,1,37,"multinomial",4.12670947335957
100,3,3,30,1,37,"mixed",4.21028318535364
100,3,3,30,1,37,"mixed_population",4.17180143001258
100,3,3,30,1,38,"multinomial",4.43461548161856
100,3,3,30,1,38,"mixed",4.54250354390937
100,3,3,30,1,38,"mixed_population",4.47183215678216
100,3,3,30,1,39,"multinomial",4.16306719228921
100,3,3,30,1,39,"mixed",4.25279499052538
